date,store,city,category,channel,units_sold,revenue_sar,returns_units,foot_traffic,csat
2025-11-06,Jeddah-Tahlia,Jeddah,Electronics,In-Store,36,31631.01,1,1109.0,4.26
2025-11-06,Jeddah-Tahlia,Jeddah,Electronics,Online,17,15617.57,1,,3.87
2025-11-06,Jeddah-Tahlia,Jeddah,Apparel,In-Store,36,5171.28,1,1109.0,4.15
2025-11-06,Jeddah-Tahlia,Jeddah,Apparel,Online,12,1821.49,0,,3.6
2025-11-06,Jeddah-Tahlia,Jeddah,Home & Kitchen,In-Store,43,9410.88,1,1109.0,3.4
2025-11-06,Jeddah-Tahlia,Jeddah,Home & Kitchen,Online,17,3658.89,1,,3.37
2025-11-06,Jeddah-Tahlia,Jeddah,Beauty,In-Store,63,5716.85,2,1109.0,3.78
2025-11-06,Jeddah-Tahlia,Jeddah,Beauty,Online,19,1979.61,1,,3.71
2025-11-06,Jeddah-Tahlia,Jeddah,Groceries,In-Store,37,1594.92,1,1109.0,4.32
2025-11-06,Jeddah-Tahlia,Jeddah,Groceries,Online,24,986.25,2,,3.3
2025-11-07,Jeddah-Tahlia,Jeddah,Electronics,In-Store,60,47608.55,1,1518.0,4.32
2025-11-07,Jeddah-Tahlia,Jeddah,Electronics,Online,24,19301.98,1,,4.06
2025-11-07,Jeddah-Tahlia,Jeddah,Apparel,In-Store,55,7587.7,3,1518.0,4.04
2025-11-07,Jeddah-Tahlia,Jeddah,Apparel,Online,23,3000.43,1,,3.47
2025-11-07,Jeddah-Tahlia,Jeddah,Home & Kitchen,In-Store,73,14453.06,4,1518.0,3.19
2025-11-07,Jeddah-Tahlia,Jeddah,Home & Kitchen,Online,32,6962.94,2,,3.29
2025-11-07,Jeddah-Tahlia,Jeddah,Beauty,In-Store,94,8501.61,3,1518.0,4.32
2025-11-07,Jeddah-Tahlia,Jeddah,Beauty,Online,19,1881.58,1,,3.98
2025-11-07,Jeddah-Tahlia,Jeddah,Groceries,In-Store,99,4138.16,3,1518.0,3.55
2025-11-07,Jeddah-Tahlia,Jeddah,Groceries,Online,29,1195.67,2,,3.01
2025-11-08,Jeddah-Tahlia,Jeddah,Electronics,In-Store,77,63998.49,1,1493.0,3.54
2025-11-08,Jeddah-Tahlia,Jeddah,Electronics,Online,25,20097.91,2,,4.69
2025-11-08,Jeddah-Tahlia,Jeddah,Apparel,In-Store,63,8560.61,1,1493.0,3.8
2025-11-08,Jeddah-Tahlia,Jeddah,Apparel,Online,18,2479.54,1,,3.2
2025-11-08,Jeddah-Tahlia,Jeddah,Home & Kitchen,In-Store,92,19426.26,3,1493.0,3.49
2025-11-08,Jeddah-Tahlia,Jeddah,Home & Kitchen,Online,33,7614.03,1,,3.51
2025-11-08,Jeddah-Tahlia,Jeddah,Beauty,In-Store,96,8224.19,3,1493.0,4.35
2025-11-08,Jeddah-Tahlia,Jeddah,Beauty,Online,17,1486.81,1,,4.14
2025-11-08,Jeddah-Tahlia,Jeddah,Groceries,In-Store,94,4207.34,4,1493.0,3.85
2025-11-08,Jeddah-Tahlia,Jeddah,Groceries,Online,19,839.23,2,,3.71
2025-11-09,Jeddah-Tahlia,Jeddah,Electronics,In-Store,38,34401.7,1,1101.0,3.96
2025-11-09,Jeddah-Tahlia,Jeddah,Electronics,Online,19,15595.0,1,,3.23
2025-11-09,Jeddah-Tahlia,Jeddah,Apparel,In-Store,45,6618.32,2,1101.0,3.9
2025-11-09,Jeddah-Tahlia,Jeddah,Apparel,Online,23,3389.06,1,,2.65
2025-11-09,Jeddah-Tahlia,Jeddah,Home & Kitchen,In-Store,69,15597.28,2,1101.0,4.18
2025-11-09,Jeddah-Tahlia,Jeddah,Home & Kitchen,Online,18,3746.57,1,,4.07
2025-11-09,Jeddah-Tahlia,Jeddah,Beauty,In-Store,49,4993.62,1,1101.0,3.46
2025-11-09,Jeddah-Tahlia,Jeddah,Beauty,Online,17,1567.73,1,,3.16
2025-11-09,Jeddah-Tahlia,Jeddah,Groceries,In-Store,63,2618.12,2,1101.0,4.81
2025-11-09,Jeddah-Tahlia,Jeddah,Groceries,Online,25,1019.53,1,,3.38
2025-11-10,Jeddah-Tahlia,Jeddah,Electronics,In-Store,48,43712.98,2,1101.0,4.47
2025-11-10,Jeddah-Tahlia,Jeddah,Electronics,Online,17,13664.81,0,,4.21
2025-11-10,Jeddah-Tahlia,Jeddah,Apparel,In-Store,52,7290.84,1,1101.0,4.68
2025-11-10,Jeddah-Tahlia,Jeddah,Apparel,Online,22,3171.57,1,,3.65
2025-11-10,Jeddah-Tahlia,Jeddah,Home & Kitchen,In-Store,45,8668.25,1,1101.0,3.83
2025-11-10,Jeddah-Tahlia,Jeddah,Home & Kitchen,Online,24,4915.92,2,,3.31
2025-11-10,Jeddah-Tahlia,Jeddah,Beauty,In-Store,48,4187.57,1,1101.0,3.98
2025-11-10,Jeddah-Tahlia,Jeddah,Beauty,Online,17,1736.82,1,,2.73
2025-11-10,Jeddah-Tahlia,Jeddah,Groceries,In-Store,48,2248.78,1,1101.0,4.05
2025-11-10,Jeddah-Tahlia,Jeddah,Groceries,Online,19,837.18,0,,3.86
2025-11-11,Jeddah-Tahlia,Jeddah,Electronics,In-Store,55,51350.68,2,1132.0,4.38
2025-11-11,Jeddah-Tahlia,Jeddah,Electronics,Online,26,24208.64,2,,3.84
2025-11-11,Jeddah-Tahlia,Jeddah,Apparel,In-Store,42,6018.56,2,1132.0,4.28
2025-11-11,Jeddah-Tahlia,Jeddah,Apparel,Online,13,1784.23,1,,4.1
2025-11-11,Jeddah-Tahlia,Jeddah,Home & Kitchen,In-Store,44,9658.56,1,1132.0,4.24
2025-11-11,Jeddah-Tahlia,Jeddah,Home & Kitchen,Online,22,4215.09,1,,2.95
2025-11-11,Jeddah-Tahlia,Jeddah,Beauty,In-Store,68,6843.32,2,1132.0,4.53
2025-11-11,Jeddah-Tahlia,Jeddah,Beauty,Online,21,2037.94,2,,3.3
2025-11-11,Jeddah-Tahlia,Jeddah,Groceries,In-Store,64,3010.87,3,1132.0,4.28
2025-11-11,Jeddah-Tahlia,Jeddah,Groceries,Online,18,847.53,2,,2.59
2025-11-12,Jeddah-Tahlia,Jeddah,Electronics,In-Store,34,30395.85,1,1098.0,3.79
2025-11-12,Jeddah-Tahlia,Jeddah,Electronics,Online,18,15977.72,1,,3.13
2025-11-12,Jeddah-Tahlia,Jeddah,Apparel,In-Store,61,8289.56,1,1098.0,4.29
2025-11-12,Jeddah-Tahlia,Jeddah,Apparel,Online,17,2160.09,0,,3.97
2025-11-12,Jeddah-Tahlia,Jeddah,Home & Kitchen,In-Store,69,15410.94,3,1098.0,4.36
2025-11-12,Jeddah-Tahlia,Jeddah,Home & Kitchen,Online,23,5268.97,1,,4.48
2025-11-12,Jeddah-Tahlia,Jeddah,Beauty,In-Store,34,3419.06,1,1098.0,3.78
2025-11-12,Jeddah-Tahlia,Jeddah,Beauty,Online,14,1397.21,1,,3.61
2025-11-12,Jeddah-Tahlia,Jeddah,Groceries,In-Store,57,2398.46,2,1098.0,4.12
2025-11-12,Jeddah-Tahlia,Jeddah,Groceries,Online,17,789.71,0,,3.67
2025-11-13,Jeddah-Tahlia,Jeddah,Electronics,In-Store,45,36828.47,1,1136.0,3.42
2025-11-13,Jeddah-Tahlia,Jeddah,Electronics,Online,23,19549.89,1,,3.47
2025-11-13,Jeddah-Tahlia,Jeddah,Apparel,In-Store,49,6483.28,1,1136.0,3.94
2025-11-13,Jeddah-Tahlia,Jeddah,Apparel,Online,17,2516.87,0,,3.71
2025-11-13,Jeddah-Tahlia,Jeddah,Home & Kitchen,In-Store,58,11925.56,3,1136.0,4.21
2025-11-13,Jeddah-Tahlia,Jeddah,Home & Kitchen,Online,26,5427.11,2,,3.31
2025-11-13,Jeddah-Tahlia,Jeddah,Beauty,In-Store,66,5687.3,1,1136.0,4.46
2025-11-13,Jeddah-Tahlia,Jeddah,Beauty,Online,20,1981.15,1,,3.47
2025-11-13,Jeddah-Tahlia,Jeddah,Groceries,In-Store,63,2612.78,2,1136.0,4.53
2025-11-13,Jeddah-Tahlia,Jeddah,Groceries,Online,24,1069.93,2,,3.67
2025-11-14,Jeddah-Tahlia,Jeddah,Electronics,In-Store,55,44598.16,3,1533.0,4.45
2025-11-14,Jeddah-Tahlia,Jeddah,Electronics,Online,23,20508.77,2,,4.08
2025-11-14,Jeddah-Tahlia,Jeddah,Apparel,In-Store,63,8275.96,2,1533.0,4.93
2025-11-14,Jeddah-Tahlia,Jeddah,Apparel,Online,34,4614.42,2,,3.46
2025-11-14,Jeddah-Tahlia,Jeddah,Home & Kitchen,In-Store,52,9945.73,1,1533.0,4.39
2025-11-14,Jeddah-Tahlia,Jeddah,Home & Kitchen,Online,16,3102.93,1,,3.54
2025-11-14,Jeddah-Tahlia,Jeddah,Beauty,In-Store,62,6193.88,1,1533.0,3.75
2025-11-14,Jeddah-Tahlia,Jeddah,Beauty,Online,24,2362.89,2,,3.39
2025-11-14,Jeddah-Tahlia,Jeddah,Groceries,In-Store,66,3264.45,2,1533.0,3.42
2025-11-14,Jeddah-Tahlia,Jeddah,Groceries,Online,27,1288.13,2,,3.91
2025-11-15,Jeddah-Tahlia,Jeddah,Electronics,In-Store,44,37011.44,2,1510.0,4.31
2025-11-15,Jeddah-Tahlia,Jeddah,Electronics,Online,24,18912.65,2,,3.02
2025-11-15,Jeddah-Tahlia,Jeddah,Apparel,In-Store,47,7204.69,1,1510.0,3.88
2025-11-15,Jeddah-Tahlia,Jeddah,Apparel,Online,33,4686.36,2,,4.13
2025-11-15,Jeddah-Tahlia,Jeddah,Home & Kitchen,In-Store,74,14905.14,4,1510.0,4.38
2025-11-15,Jeddah-Tahlia,Jeddah,Home & Kitchen,Online,22,4950.69,2,,3.79
2025-11-15,Jeddah-Tahlia,Jeddah,Beauty,In-Store,93,8858.02,3,1510.0,3.78
2025-11-15,Jeddah-Tahlia,Jeddah,Beauty,Online,29,2955.38,1,,3.89
2025-11-15,Jeddah-Tahlia,Jeddah,Groceries,In-Store,65,2693.24,3,1510.0,4.21
2025-11-15,Jeddah-Tahlia,Jeddah,Groceries,Online,34,1477.48,1,,4.67
2025-11-16,Jeddah-Tahlia,Jeddah,Electronics,In-Store,57,52707.41,1,1127.0,3.64
2025-11-16,Jeddah-Tahlia,Jeddah,Electronics,Online,12,10920.4,1,,3.77
2025-11-16,Jeddah-Tahlia,Jeddah,Apparel,In-Store,53,7490.6,2,1127.0,4.07
2025-11-16,Jeddah-Tahlia,Jeddah,Apparel,Online,19,2588.29,1,,3.72
2025-11-16,Jeddah-Tahlia,Jeddah,Home & Kitchen,In-Store,66,14232.6,2,1127.0,3.38
2025-11-16,Jeddah-Tahlia,Jeddah,Home & Kitchen,Online,23,4700.8,2,,4.01
2025-11-16,Jeddah-Tahlia,Jeddah,Beauty,In-Store,63,6130.16,3,1127.0,4.12
2025-11-16,Jeddah-Tahlia,Jeddah,Beauty,Online,12,1048.72,0,,3.33
2025-11-16,Jeddah-Tahlia,Jeddah,Groceries,In-Store,49,2294.22,2,1127.0,4.14
2025-11-16,Jeddah-Tahlia,Jeddah,Groceries,Online,17,698.46,1,,4.14
2025-11-17,Jeddah-Tahlia,Jeddah,Electronics,In-Store,69,54540.52,1,1113.0,3.75
2025-11-17,Jeddah-Tahlia,Jeddah,Electronics,Online,13,10616.2,1,,3.25
2025-11-17,Jeddah-Tahlia,Jeddah,Apparel,In-Store,44,5969.4,2,1113.0,4.09
2025-11-17,Jeddah-Tahlia,Jeddah,Apparel,Online,16,2139.05,0,,4.13
2025-11-17,Jeddah-Tahlia,Jeddah,Home & Kitchen,In-Store,39,8043.95,1,1113.0,3.69
2025-11-17,Jeddah-Tahlia,Jeddah,Home & Kitchen,Online,20,4283.55,1,,3.62
2025-11-17,Jeddah-Tahlia,Jeddah,Beauty,In-Store,33,3446.42,1,1113.0,3.34
2025-11-17,Jeddah-Tahlia,Jeddah,Beauty,Online,17,1581.13,1,,3.76
2025-11-17,Jeddah-Tahlia,Jeddah,Groceries,In-Store,68,2921.8,3,1113.0,4.92
2025-11-17,Jeddah-Tahlia,Jeddah,Groceries,Online,22,1007.6,2,,3.66
2025-11-18,Jeddah-Tahlia,Jeddah,Electronics,In-Store,51,46962.83,2,1107.0,4.17
2025-11-18,Jeddah-Tahlia,Jeddah,Electronics,Online,19,17066.56,2,,3.46
2025-11-18,Jeddah-Tahlia,Jeddah,Apparel,In-Store,69,9210.22,1,1107.0,4.01
2025-11-18,Jeddah-Tahlia,Jeddah,Apparel,Online,25,3813.33,2,,3.92
2025-11-18,Jeddah-Tahlia,Jeddah,Home & Kitchen,In-Store,34,6733.91,1,1107.0,4.95
2025-11-18,Jeddah-Tahlia,Jeddah,Home & Kitchen,Online,15,3249.71,1,,3.33
2025-11-18,Jeddah-Tahlia,Jeddah,Beauty,In-Store,61,6236.29,2,1107.0,4.16
2025-11-18,Jeddah-Tahlia,Jeddah,Beauty,Online,16,1482.23,0,,4.14
2025-11-18,Jeddah-Tahlia,Jeddah,Groceries,In-Store,64,2816.61,3,1107.0,3.32
2025-11-18,Jeddah-Tahlia,Jeddah,Groceries,Online,21,899.75,2,,3.98
2025-11-19,Jeddah-Tahlia,Jeddah,Electronics,In-Store,47,42651.69,1,1140.0,4.12
2025-11-19,Jeddah-Tahlia,Jeddah,Electronics,Online,24,20784.34,2,,3.36
2025-11-19,Jeddah-Tahlia,Jeddah,Apparel,In-Store,36,4758.62,1,1140.0,3.55
2025-11-19,Jeddah-Tahlia,Jeddah,Apparel,Online,21,2897.59,1,,3.27
2025-11-19,Jeddah-Tahlia,Jeddah,Home & Kitchen,In-Store,49,10840.56,1,1140.0,4.36
2025-11-19,Jeddah-Tahlia,Jeddah,Home & Kitchen,Online,20,4297.27,1,,4.14
2025-11-19,Jeddah-Tahlia,Jeddah,Beauty,In-Store,45,4499.19,1,1140.0,4.17
2025-11-19,Jeddah-Tahlia,Jeddah,Beauty,Online,15,1483.55,1,,3.42
2025-11-19,Jeddah-Tahlia,Jeddah,Groceries,In-Store,50,2208.11,2,1140.0,4.38
2025-11-19,Jeddah-Tahlia,Jeddah,Groceries,Online,13,529.19,1,,3.77
2025-11-20,Jeddah-Tahlia,Jeddah,Electronics,In-Store,54,42766.89,1,1121.0,4.22
2025-11-20,Jeddah-Tahlia,Jeddah,Electronics,Online,22,19727.05,1,,3.64
2025-11-20,Jeddah-Tahlia,Jeddah,Apparel,In-Store,72,10617.29,2,1121.0,4.09
2025-11-20,Jeddah-Tahlia,Jeddah,Apparel,Online,18,2320.16,1,,4.72
2025-11-20,Jeddah-Tahlia,Jeddah,Home & Kitchen,In-Store,64,13612.6,1,1121.0,4.32
2025-11-20,Jeddah-Tahlia,Jeddah,Home & Kitchen,Online,12,2728.18,1,,3.34
2025-11-20,Jeddah-Tahlia,Jeddah,Beauty,In-Store,67,6763.1,3,1121.0,3.73
2025-11-20,Jeddah-Tahlia,Jeddah,Beauty,Online,20,1861.14,2,,3.3
2025-11-20,Jeddah-Tahlia,Jeddah,Groceries,In-Store,47,2299.88,1,1121.0,3.87
2025-11-20,Jeddah-Tahlia,Jeddah,Groceries,Online,20,821.46,1,,3.23
2025-11-21,Jeddah-Tahlia,Jeddah,Electronics,In-Store,92,84969.7,4,1480.0,3.75
2025-11-21,Jeddah-Tahlia,Jeddah,Electronics,Online,31,24757.49,2,,3.46
2025-11-21,Jeddah-Tahlia,Jeddah,Apparel,In-Store,84,12559.35,4,1480.0,4.85
2025-11-21,Jeddah-Tahlia,Jeddah,Apparel,Online,18,2662.7,1,,3.34
2025-11-21,Jeddah-Tahlia,Jeddah,Home & Kitchen,In-Store,56,12673.28,1,1480.0,4.04
2025-11-21,Jeddah-Tahlia,Jeddah,Home & Kitchen,Online,22,4602.76,2,,3.75
2025-11-21,Jeddah-Tahlia,Jeddah,Beauty,In-Store,78,8065.0,1,1480.0,5.0
2025-11-21,Jeddah-Tahlia,Jeddah,Beauty,Online,17,1622.73,1,,3.59
2025-11-21,Jeddah-Tahlia,Jeddah,Groceries,In-Store,59,2725.03,2,1480.0,4.18
2025-11-21,Jeddah-Tahlia,Jeddah,Groceries,Online,20,931.38,1,,4.29
2025-11-22,Jeddah-Tahlia,Jeddah,Electronics,In-Store,61,49922.63,2,1542.0,3.37
2025-11-22,Jeddah-Tahlia,Jeddah,Electronics,Online,29,25993.21,1,,4.14
2025-11-22,Jeddah-Tahlia,Jeddah,Apparel,In-Store,56,7914.48,2,1542.0,4.42
2025-11-22,Jeddah-Tahlia,Jeddah,Apparel,Online,36,4698.72,4,,3.17
2025-11-22,Jeddah-Tahlia,Jeddah,Home & Kitchen,In-Store,74,14221.03,1,1542.0,4.78
2025-11-22,Jeddah-Tahlia,Jeddah,Home & Kitchen,Online,24,4966.3,2,,3.27
2025-11-22,Jeddah-Tahlia,Jeddah,Beauty,In-Store,80,7001.68,3,1542.0,3.28
2025-11-22,Jeddah-Tahlia,Jeddah,Beauty,Online,17,1583.28,1,,4.24
2025-11-22,Jeddah-Tahlia,Jeddah,Groceries,In-Store,86,4186.95,2,1542.0,4.39
2025-11-22,Jeddah-Tahlia,Jeddah,Groceries,Online,17,804.82,1,,3.68
2025-11-23,Jeddah-Tahlia,Jeddah,Electronics,In-Store,57,46218.08,2,1132.0,4.11
2025-11-23,Jeddah-Tahlia,Jeddah,Electronics,Online,26,20619.36,2,,3.41
2025-11-23,Jeddah-Tahlia,Jeddah,Apparel,In-Store,65,9541.48,2,1132.0,4.0
2025-11-23,Jeddah-Tahlia,Jeddah,Apparel,Online,21,2687.92,1,,4.14
2025-11-23,Jeddah-Tahlia,Jeddah,Home & Kitchen,In-Store,33,7199.39,1,1132.0,4.77
2025-11-23,Jeddah-Tahlia,Jeddah,Home & Kitchen,Online,22,4545.87,1,,3.84
2025-11-23,Jeddah-Tahlia,Jeddah,Beauty,In-Store,34,3212.66,1,1132.0,4.31
2025-11-23,Jeddah-Tahlia,Jeddah,Beauty,Online,13,1295.9,1,,3.4
2025-11-23,Jeddah-Tahlia,Jeddah,Groceries,In-Store,47,1996.55,1,1132.0,4.02
2025-11-23,Jeddah-Tahlia,Jeddah,Groceries,Online,26,1070.28,2,,4.14
2025-11-24,Jeddah-Tahlia,Jeddah,Electronics,In-Store,41,36487.84,0,1116.0,3.72
2025-11-24,Jeddah-Tahlia,Jeddah,Electronics,Online,21,17233.31,1,,2.94
2025-11-24,Jeddah-Tahlia,Jeddah,Apparel,In-Store,52,7976.94,2,1116.0,4.23
2025-11-24,Jeddah-Tahlia,Jeddah,Apparel,Online,26,3797.06,1,,3.99
2025-11-24,Jeddah-Tahlia,Jeddah,Home & Kitchen,In-Store,41,8787.89,2,1116.0,4.13
2025-11-24,Jeddah-Tahlia,Jeddah,Home & Kitchen,Online,18,3512.45,1,,4.13
2025-11-24,Jeddah-Tahlia,Jeddah,Beauty,In-Store,55,5551.99,2,1116.0,4.05
2025-11-24,Jeddah-Tahlia,Jeddah,Beauty,Online,14,1283.58,0,,4.1
2025-11-24,Jeddah-Tahlia,Jeddah,Groceries,In-Store,38,1688.82,1,1116.0,4.35
2025-11-24,Jeddah-Tahlia,Jeddah,Groceries,Online,23,1003.03,2,,3.27
2025-11-25,Jeddah-Tahlia,Jeddah,Electronics,In-Store,73,68113.35,1,1147.0,4.1
2025-11-25,Jeddah-Tahlia,Jeddah,Electronics,Online,23,21329.79,2,,4.04
2025-11-25,Jeddah-Tahlia,Jeddah,Apparel,In-Store,57,8037.74,2,1147.0,3.4
2025-11-25,Jeddah-Tahlia,Jeddah,Apparel,Online,18,2533.12,1,,2.96
2025-11-25,Jeddah-Tahlia,Jeddah,Home & Kitchen,In-Store,35,6717.78,1,1147.0,3.77
2025-11-25,Jeddah-Tahlia,Jeddah,Home & Kitchen,Online,15,2924.08,1,,3.72
2025-11-25,Jeddah-Tahlia,Jeddah,Beauty,In-Store,46,4104.66,1,1147.0,3.8
2025-11-25,Jeddah-Tahlia,Jeddah,Beauty,Online,21,1900.87,2,,3.84
2025-11-25,Jeddah-Tahlia,Jeddah,Groceries,In-Store,64,2925.79,1,1147.0,4.31
2025-11-25,Jeddah-Tahlia,Jeddah,Groceries,Online,23,937.07,1,,3.83
2025-11-26,Jeddah-Tahlia,Jeddah,Electronics,In-Store,71,60730.02,2,1128.0,4.36
2025-11-26,Jeddah-Tahlia,Jeddah,Electronics,Online,18,15713.84,2,,3.84
2025-11-26,Jeddah-Tahlia,Jeddah,Apparel,In-Store,57,7741.29,2,1128.0,4.4
2025-11-26,Jeddah-Tahlia,Jeddah,Apparel,Online,13,1760.75,1,,3.94
2025-11-26,Jeddah-Tahlia,Jeddah,Home & Kitchen,In-Store,40,8280.12,2,1128.0,4.06
2025-11-26,Jeddah-Tahlia,Jeddah,Home & Kitchen,Online,12,2699.24,0,,3.84
2025-11-26,Jeddah-Tahlia,Jeddah,Beauty,In-Store,48,4968.51,2,1128.0,4.04
2025-11-26,Jeddah-Tahlia,Jeddah,Beauty,Online,12,1048.78,1,,3.73
2025-11-26,Jeddah-Tahlia,Jeddah,Groceries,In-Store,65,2869.59,1,1128.0,4.27
2025-11-26,Jeddah-Tahlia,Jeddah,Groceries,Online,20,986.67,1,,3.46
2025-11-27,Jeddah-Tahlia,Jeddah,Electronics,In-Store,57,51203.12,1,1151.0,3.98
2025-11-27,Jeddah-Tahlia,Jeddah,Electronics,Online,25,21094.88,1,,3.8
2025-11-27,Jeddah-Tahlia,Jeddah,Apparel,In-Store,58,8298.2,2,1151.0,4.5
2025-11-27,Jeddah-Tahlia,Jeddah,Apparel,Online,17,2563.79,0,,3.58
2025-11-27,Jeddah-Tahlia,Jeddah,Home & Kitchen,In-Store,75,14449.44,4,1151.0,4.36
2025-11-27,Jeddah-Tahlia,Jeddah,Home & Kitchen,Online,24,4921.21,1,,4.23
2025-11-27,Jeddah-Tahlia,Jeddah,Beauty,In-Store,69,6194.75,2,1151.0,3.67
2025-11-27,Jeddah-Tahlia,Jeddah,Beauty,Online,25,2228.16,2,,3.05
2025-11-27,Jeddah-Tahlia,Jeddah,Groceries,In-Store,75,3547.15,2,1151.0,4.14
2025-11-27,Jeddah-Tahlia,Jeddah,Groceries,Online,15,711.3,1,,3.82
2025-11-28,Jeddah-Tahlia,Jeddah,Electronics,In-Store,49,45699.88,2,1501.0,3.92
2025-11-28,Jeddah-Tahlia,Jeddah,Electronics,Online,23,19042.65,1,,3.98
2025-11-28,Jeddah-Tahlia,Jeddah,Apparel,In-Store,68,10216.23,2,1501.0,3.57
2025-11-28,Jeddah-Tahlia,Jeddah,Apparel,Online,24,3142.74,1,,3.75
2025-11-28,Jeddah-Tahlia,Jeddah,Home & Kitchen,In-Store,60,12322.17,2,1501.0,4.32
2025-11-28,Jeddah-Tahlia,Jeddah,Home & Kitchen,Online,20,3840.65,1,,3.86
2025-11-28,Jeddah-Tahlia,Jeddah,Beauty,In-Store,70,6618.34,2,1501.0,3.93
2025-11-28,Jeddah-Tahlia,Jeddah,Beauty,Online,17,1689.51,0,,3.81
2025-11-28,Jeddah-Tahlia,Jeddah,Groceries,In-Store,59,2531.65,3,1501.0,4.29
2025-11-28,Jeddah-Tahlia,Jeddah,Groceries,Online,34,1628.79,3,,3.58
2025-11-29,Jeddah-Tahlia,Jeddah,Electronics,In-Store,45,35055.03,1,1517.0,3.51
2025-11-29,Jeddah-Tahlia,Jeddah,Electronics,Online,35,30404.28,3,,3.52
2025-11-29,Jeddah-Tahlia,Jeddah,Apparel,In-Store,50,6730.88,2,1517.0,3.94
2025-11-29,Jeddah-Tahlia,Jeddah,Apparel,Online,19,2492.1,1,,3.6
2025-11-29,Jeddah-Tahlia,Jeddah,Home & Kitchen,In-Store,80,15454.18,2,1517.0,3.56
2025-11-29,Jeddah-Tahlia,Jeddah,Home & Kitchen,Online,32,7061.04,1,,3.58
2025-11-29,Jeddah-Tahlia,Jeddah,Beauty,In-Store,92,8539.5,2,1517.0,3.99
2025-11-29,Jeddah-Tahlia,Jeddah,Beauty,Online,23,2107.57,1,,3.61
2025-11-29,Jeddah-Tahlia,Jeddah,Groceries,In-Store,61,2596.51,2,1517.0,4.89
2025-11-29,Jeddah-Tahlia,Jeddah,Groceries,Online,19,870.67,2,,2.92
2025-11-30,Jeddah-Tahlia,Jeddah,Electronics,In-Store,61,54563.19,2,1134.0,4.54
2025-11-30,Jeddah-Tahlia,Jeddah,Electronics,Online,18,14656.43,1,,3.93
2025-11-30,Jeddah-Tahlia,Jeddah,Apparel,In-Store,68,10365.82,3,1134.0,4.75
2025-11-30,Jeddah-Tahlia,Jeddah,Apparel,Online,13,1981.81,1,,3.6
2025-11-30,Jeddah-Tahlia,Jeddah,Home & Kitchen,In-Store,68,15644.49,2,1134.0,4.63
2025-11-30,Jeddah-Tahlia,Jeddah,Home & Kitchen,Online,26,5676.23,2,,4.17
2025-11-30,Jeddah-Tahlia,Jeddah,Beauty,In-Store,70,7194.38,3,1134.0,3.92
2025-11-30,Jeddah-Tahlia,Jeddah,Beauty,Online,24,2381.63,2,,3.71
2025-11-30,Jeddah-Tahlia,Jeddah,Groceries,In-Store,44,1905.84,2,1134.0,3.87
2025-11-30,Jeddah-Tahlia,Jeddah,Groceries,Online,18,861.92,1,,3.98
2025-12-01,Jeddah-Tahlia,Jeddah,Electronics,In-Store,62,51906.16,3,1093.0,4.23
2025-12-01,Jeddah-Tahlia,Jeddah,Electronics,Online,25,21769.74,2,,3.15
2025-12-01,Jeddah-Tahlia,Jeddah,Apparel,In-Store,62,9410.28,3,1093.0,3.73
2025-12-01,Jeddah-Tahlia,Jeddah,Apparel,Online,16,2313.25,1,,4.24
2025-12-01,Jeddah-Tahlia,Jeddah,Home & Kitchen,In-Store,43,8919.3,1,1093.0,4.95
2025-12-01,Jeddah-Tahlia,Jeddah,Home & Kitchen,Online,16,3668.95,1,,3.7
2025-12-01,Jeddah-Tahlia,Jeddah,Beauty,In-Store,37,3272.87,1,1093.0,3.87
2025-12-01,Jeddah-Tahlia,Jeddah,Beauty,Online,22,1932.06,2,,3.76
2025-12-01,Jeddah-Tahlia,Jeddah,Groceries,In-Store,69,2999.34,2,1093.0,3.6
2025-12-01,Jeddah-Tahlia,Jeddah,Groceries,Online,19,784.33,2,,3.81
2025-12-02,Jeddah-Tahlia,Jeddah,Electronics,In-Store,57,46671.08,2,1112.0,3.5
2025-12-02,Jeddah-Tahlia,Jeddah,Electronics,Online,21,18838.64,1,,3.45
2025-12-02,Jeddah-Tahlia,Jeddah,Apparel,In-Store,37,4751.98,1,1112.0,4.0
2025-12-02,Jeddah-Tahlia,Jeddah,Apparel,Online,12,1514.37,0,,4.08
2025-12-02,Jeddah-Tahlia,Jeddah,Home & Kitchen,In-Store,67,15304.52,2,1112.0,4.58
2025-12-02,Jeddah-Tahlia,Jeddah,Home & Kitchen,Online,26,5413.47,2,,2.81
2025-12-02,Jeddah-Tahlia,Jeddah,Beauty,In-Store,64,6186.49,2,1112.0,4.36
2025-12-02,Jeddah-Tahlia,Jeddah,Beauty,Online,15,1417.26,1,,3.69
2025-12-02,Jeddah-Tahlia,Jeddah,Groceries,In-Store,55,2493.35,2,1112.0,4.16
2025-12-02,Jeddah-Tahlia,Jeddah,Groceries,Online,12,524.85,0,,3.04
2025-12-03,Jeddah-Tahlia,Jeddah,Electronics,In-Store,46,41299.06,1,1142.0,4.4
2025-12-03,Jeddah-Tahlia,Jeddah,Electronics,Online,16,14664.29,1,,4.0
2025-12-03,Jeddah-Tahlia,Jeddah,Apparel,In-Store,39,5671.68,2,1142.0,4.08
2025-12-03,Jeddah-Tahlia,Jeddah,Apparel,Online,18,2737.81,1,,4.11
2025-12-03,Jeddah-Tahlia,Jeddah,Home & Kitchen,In-Store,69,14174.21,3,1142.0,3.89
